ypr	-76.96	-20.58	2.10
ypr	-76.86	-20.58	2.56
ypr	-76.83	-20.49	3.01
ypr	-77.00	-20.49	4.05
ypr	-77.61	-20.96	5.74
ypr	-78.17	-21.32	7.12
ypr	-78.61	-21.14	7.38
ypr	-79.05	-20.62	6.91
ypr	-79.44	-19.98	6.49
ypr	-79.71	-19.29	6.45
ypr	-79.96	-18.64	6.47
ypr	-80.24	-18.16	6.32
ypr	-79.23	-18.05	5.92
ypr	-78.74	-17.37	5.89
ypr	-78.58	-16.78	5.68
ypr	-78.28	-16.08	5.09
FIFO overflow!
ypr	-77.75	-13.31	5.10
ypr	-77.23	-13.15	5.02
ypr	-77.35	-12.86	5.23
ypr	-77.31	-12.65	5.43
ypr	-77.26	-12.57	5.64
ypr	-77.20	-12.59	5.79
ypr	-77.30	-12.67	5.77
ypr	-77.74	-12.75	5.32
ypr	-77.94	-12.97	4.31
ypr	-77.42	-13.10	3.97
ypr	-77.49	-13.18	3.96
ypr	-77.55	-13.39	4.25
ypr	-77.59	-13.69	4.90
ypr	-77.48	-14.10	5.78
ypr	-78.05	-14.84	6.40
ypr	-78.48	-16.31	7.80
ypr	-78.85	-17.97	9.98
ypr	-78.83	-19.18	9.72
ypr	-78.55	-20.51	6.82
ypr	-78.50	-22.36	5.48
ypr	-77.80	-20.67	0.60
FIFO overflow!
ypr	-78.72	-21.34	0.04
ypr	-78.72	-21.31	0.03
ypr	-78.72	-21.27	0.03
ypr	-78.71	-21.24	0.02
ypr	-78.71	-21.21	0.02
ypr	-78.71	-21.18	0.02
ypr	-78.70	-21.15	0.02
ypr	-78.86	-21.04	-0.07
ypr	-78.77	-20.67	-0.23
ypr	-78.65	-20.80	-0.05
ypr	-78.40	-20.38	-0.15
ypr	-78.20	-20.04	-0.20
ypr	-77.81	-19.74	-0.25
ypr	-77.64	-19.98	-0.05
ypr	-77.60	-20.03	0.08
ypr	-77.50	-20.22	0.02
ypr	-77.53	-21.14	-0.63
ypr	-77.72	-21.09	-1.29
ypr	-77.83	-20.69	-1.65
ypr	-78.01	-20.40	-1.73
FIFO overflow!
ypr	-77.72	12.21	-8.77
ypr	-77.65	12.53	-8.24
ypr	-77.59	12.75	-7.96
ypr	-77.53	12.90	-7.60
ypr	-77.45	13.11	-7.26
ypr	-77.38	13.44	-6.99
ypr	-77.36	13.66	-6.80
ypr	-77.36	13.70	-6.56
ypr	-77.35	13.55	-6.20
ypr	-77.34	13.35	-6.16
ypr	-77.39	13.15	-6.35
ypr	-77.39	12.86	-6.52
ypr	-77.40	12.62	-6.61
ypr	-77.37	12.50	-6.58
ypr	-77.34	12.38	-6.44
ypr	-77.28	12.26	-6.26
ypr	-77.21	12.11	-6.24
ypr	-77.17	11.90	-6.24
ypr	-77.12	11.66	-6.04
ypr	-77.10	11.38	-5.87
ypr	-77.09	11.12	-5.78
FIFO overflow!
ypr	-75.90	-5.22	-0.89
ypr	-76.27	-4.57	-1.22
ypr	-76.62	-3.94	-1.77
ypr	-76.80	-3.61	-2.38
ypr	-76.88	-3.43	-2.69
ypr	-77.02	-3.39	-2.47
ypr	-77.17	-3.38	-1.78
ypr	-77.43	-3.57	-0.88
ypr	-76.92	-3.85	-0.37
ypr	-76.87	-3.79	-0.23
ypr	-76.80	-3.86	-0.17
ypr	-76.74	-3.83	-0.53
ypr	-76.76	-3.65	-1.77
ypr	-76.76	-3.53	-2.88
